법정동코드	시도명	시군구명	읍면동명	LTV
4136011200	경기도	남양주시	다산1동	except-area
4136010800	경기도	남양주시	다산2동	except-area
4136011100	경기도	남양주시	별내동	except-area
4137010900	경기도	오산시	중앙동	except-area
4137010100	경기도	오산시	남촌동	except-area
4137010400	경기도	오산시	신장동	except-area
4137011100	경기도	오산시	세마동	except-area
4137011600	경기도	오산시	초평동	except-area
4137010100	경기도	오산시	대원동	except-area
4139010100	경기도	시흥시	대야동	except-area
4139010200	경기도	시흥시	신천동	except-area
4139010300	경기도	시흥시	신현동	except-area
4139010600	경기도	시흥시	은행동	except-area
4139010800	경기도	시흥시	매화동	except-area
4139012200	경기도	시흥시	목감동	except-area
4139012700	경기도	시흥시	군자동	except-area
4139013100	경기도	시흥시	월곶동	except-area
4139013200	경기도	시흥시	정왕본동	except-area
4139013200	경기도	시흥시	정왕1동	except-area
4139013200	경기도	시흥시	정왕2동	except-area
4139013200	경기도	시흥시	정왕3동	except-area
4139013200	경기도	시흥시	정왕4동	except-area
4139011200	경기도	시흥시	과림동	except-area
4139011900	경기도	시흥시	연성동	except-area
4139013000	경기도	시흥시	장곡동	except-area
4139011700	경기도	시흥시	능곡동	except-area
4141010100	경기도	군포시	군포1동	except-area
4141010100	경기도	군포시	군포2동	except-area
4141010400	경기도	군포시	산본1동	except-area
4141010400	경기도	군포시	산본2동	except-area
4141010500	경기도	군포시	금정동	except-area
4141010500	경기도	군포시	재궁동	except-area
4141010400	경기도	군포시	오금동	except-area
4141010400	경기도	군포시	수리동	except-area
4141010400	경기도	군포시	궁내동	except-area
4141010600	경기도	군포시	대야동	except-area
4141010400	경기도	군포시	광정동	except-area
4143010100	경기도	의왕시	고천동	except-area
4143010200	경기도	의왕시	부곡동	except-area
4143010500	경기도	의왕시	오전동	except-area
4143010700	경기도	의왕시	내손1동	except-area
4143010700	경기도	의왕시	내손2동	except-area
4143010600	경기도	의왕시	청계동	except-area
4145010100	경기도	하남시	천현동	except-area
4145010600	경기도	하남시	신장1동	except-area
4145010300	경기도	하남시	신장2동	except-area
4145010800	경기도	하남시	덕풍1동	except-area
4145010800	경기도	하남시	덕풍2동	except-area
4145010800	경기도	하남시	덕풍3동	except-area
4145011000	경기도	하남시	풍산동	except-area
4145011300	경기도	하남시	감북동	except-area
4145011500	경기도	하남시	위례동	except-area
4145011700	경기도	하남시	춘궁동	except-area
4145012200	경기도	하남시	초이동	except-area
4145011100	경기도	하남시	미사1동	except-area
4145010900	경기도	하남시	미사2동	except-area
4146125000	경기도	용인시 처인구	포곡읍	except-area
4146125300	경기도	용인시 처인구	모현읍	except-area
4146125600	경기도	용인시 처인구	이동읍	except-area
4146132000	경기도	용인시 처인구	남사면	except-area
4146134000	경기도	용인시 처인구	원삼면	except-area
4146135000	경기도	용인시 처인구	백암면	except-area
4146136000	경기도	용인시 처인구	양지면	except-area
4146110100	경기도	용인시 처인구	중앙동	except-area
4146110200	경기도	용인시 처인구	역삼동	except-area
4146110500	경기도	용인시 처인구	유림동	except-area
4146110700	경기도	용인시 처인구	동부동	except-area
4146310100	경기도	용인시 기흥구	신갈동	specu-area
4146310400	경기도	용인시 기흥구	영덕동	specu-area
4146310200	경기도	용인시 기흥구	구갈동	specu-area
4146310300	경기도	용인시 기흥구	상갈동	specu-area
4146310700	경기도	용인시 기흥구	기흥동	specu-area
4146310900	경기도	용인시 기흥구	서농동	specu-area
4146311200	경기도	용인시 기흥구	구성동	specu-area
4146311300	경기도	용인시 기흥구	마북동	specu-area
4146311500	경기도	용인시 기흥구	동백동	specu-area
4146311700	경기도	용인시 기흥구	상하동	specu-area
4146311800	경기도	용인시 기흥구	보정동	specu-area
4146510100	경기도	용인시 수지구	풍덕천1동	specu-area
4146510100	경기도	용인시 수지구	풍덕천2동	specu-area
4146510500	경기도	용인시 수지구	신봉동	specu-area
4146510200	경기도	용인시 수지구	죽전1동	specu-area
4146510200	경기도	용인시 수지구	죽전2동	specu-area
4146510300	경기도	용인시 수지구	동천동	specu-area
4146510700	경기도	용인시 수지구	상현1동	specu-area
4146510700	경기도	용인시 수지구	상현2동	specu-area
4146510600	경기도	용인시 수지구	성복동	specu-area
4148025000	경기도	파주시	문산읍	except-area
4148025300	경기도	파주시	파주읍	except-area
4148025600	경기도	파주시	법원읍	except-area
4148026200	경기도	파주시	조리읍	except-area
4148031000	경기도	파주시	월롱면	except-area
4148032000	경기도	파주시	탄현면	except-area
4148035000	경기도	파주시	광탄면	except-area
4148036000	경기도	파주시	파평면	except-area
4148037000	경기도	파주시	적성면	except-area
4148038000	경기도	파주시	군내면	except-area
4148039000	경기도	파주시	장단면	except-area
4148040000	경기도	파주시	진동면	except-area
4148041000	경기도	파주시	진서면	except-area
4148010100	경기도	파주시	금촌1동	except-area
4148010100	경기도	파주시	금촌2동	except-area
4148010100	경기도	파주시	금촌3동	except-area
4148010700	경기도	파주시	교하동	except-area
4148010700	경기도	파주시	운정1동	except-area
4148011700	경기도	파주시	운정2동	except-area
4148010800	경기도	파주시	운정3동	except-area
4150025000	경기도	이천시	장호원읍	except-area
4150025300	경기도	이천시	부발읍	except-area
4150031000	경기도	이천시	신둔면	except-area
4150032000	경기도	이천시	백사면	except-area
4150033000	경기도	이천시	호법면	except-area
4150034000	경기도	이천시	마장면	except-area
4150035000	경기도	이천시	대월면	except-area
4150036000	경기도	이천시	모가면	except-area
4150037000	경기도	이천시	설성면	except-area
4150038000	경기도	이천시	율면	except-area
4150010100	경기도	이천시	창전동	except-area
4150010700	경기도	이천시	증포동	except-area
4150010300	경기도	이천시	중리동	except-area
4150010200	경기도	이천시	관고동	except-area
4155025000	경기도	안성시	공도읍	except-area
4155031000	경기도	안성시	보개면	except-area
4155032000	경기도	안성시	금광면	except-area
4155033000	경기도	안성시	서운면	except-area
4155034000	경기도	안성시	미양면	except-area
4155035000	경기도	안성시	대덕면	except-area
4155036000	경기도	안성시	양성면	except-area
4155038000	경기도	안성시	원곡면	except-area
4155039000	경기도	안성시	일죽면	except-area
4155040000	경기도	안성시	죽산면	except-area
4155041000	경기도	안성시	삼죽면	except-area
4155042000	경기도	안성시	고삼면	except-area
4155010100	경기도	안성시	안성1동	except-area
4155011200	경기도	안성시	안성2동	except-area
4155011400	경기도	안성시	안성3동	except-area
4157025000	경기도	김포시	통진읍	except-area
4157025300	경기도	김포시	고촌읍	except-area
4157025600	경기도	김포시	양촌읍	except-area
4157034000	경기도	김포시	대곶면	except-area
4157035000	경기도	김포시	월곶면	except-area
4157036000	경기도	김포시	하성면	except-area
4157010100	경기도	김포시	김포본동	except-area
4157010400	경기도	김포시	장기본동	except-area
4157010600	경기도	김포시	사우동	except-area
4157010700	경기도	김포시	풍무동	except-area
4157010400	경기도	김포시	장기동	except-area
4157010800	경기도	김포시	구래동	except-area
4157010300	경기도	김포시	운양동	except-area
4159025300	경기도	화성시	봉담읍	revision-area
4159025600	경기도	화성시	우정읍	revision-area
4159025900	경기도	화성시	향남읍	revision-area
4159026200	경기도	화성시	남양읍	revision-area
4159031000	경기도	화성시	매송면	revision-area
4159032000	경기도	화성시	비봉면	revision-area
4159033000	경기도	화성시	마도면	revision-area
4159034000	경기도	화성시	송산면	revision-area
4159035000	경기도	화성시	서신면	revision-area
4159036000	경기도	화성시	팔탄면	revision-area
4159037000	경기도	화성시	장안면	revision-area
4159040000	경기도	화성시	양감면	revision-area
4159041000	경기도	화성시	정남면	revision-area
4159014000	경기도	화성시	새솔동	revision-area
4159011600	경기도	화성시	진안동	revision-area
4159011700	경기도	화성시	병점1동	revision-area
4159011700	경기도	화성시	병점2동	revision-area
4159012000	경기도	화성시	반월동	revision-area
4159012300	경기도	화성시	기배동	revision-area
4159012200	경기도	화성시	화산동	revision-area
4159012000	경기도	화성시	동탄1동	revision-area
4159012700	경기도	화성시	동탄2동	specu-area
4159011800	경기도	화성시	동탄3동	revision-area
4159013000	경기도	화성시	동탄4동	revision-area
4159013100	경기도	화성시	동탄5동	revision-area
4159013200	경기도	화성시	동탄5동	revision-area
4159012900	경기도	화성시	동탄6동	revision-area
4161025000	경기도	광주시	오포읍	except-area
4161025300	경기도	광주시	초월읍	except-area
4161025900	경기도	광주시	곤지암읍	except-area
4161033000	경기도	광주시	도척면	except-area
4161034000	경기도	광주시	퇴촌면	except-area
4161035000	경기도	광주시	남종면	except-area
4161037000	경기도	광주시	남한산성면	except-area
4161010100	경기도	광주시	경안동	except-area
4161010100	경기도	광주시	송정동	except-area
4161010700	경기도	광주시	광남동	except-area
4163025000	경기도	양주시	백석읍	revision-area
4163031000	경기도	양주시	은현면	revision-area
4163032000	경기도	양주시	남면	revision-area
4163033000	경기도	양주시	광적면	revision-area
4163034000	경기도	양주시	장흥면	revision-area
4163010100	경기도	양주시	양주1동	revision-area
4163010600	경기도	양주시	양주2동	revision-area
4163011000	경기도	양주시	회천1동	revision-area
4163011600	경기도	양주시	회천2동	revision-area
4163011000	경기도	양주시	회천3동	revision-area
4163011200	경기도	양주시	회천4동	revision-area
4165025000	경기도	포천시	소흘읍	except-area
4165031000	경기도	포천시	군내면	except-area
4165032000	경기도	포천시	내촌면	except-area
4165033000	경기도	포천시	가산면	except-area
4165034000	경기도	포천시	신북면	except-area
4165035000	경기도	포천시	창수면	except-area
4165036000	경기도	포천시	영중면	except-area
4165037000	경기도	포천시	일동면	except-area
4165038000	경기도	포천시	이동면	except-area
4165039000	경기도	포천시	영북면	except-area
4165040000	경기도	포천시	관인면	except-area
4165041000	경기도	포천시	화현면	except-area
4165010100	경기도	포천시	포천동	except-area
4165010300	경기도	포천시	선단동	except-area
4167025000	경기도	여주시	가남읍	except-area
4167031000	경기도	여주시	점동면	except-area
4167032000	경기도	여주시	흥천면	except-area
4167033000	경기도	여주시	금사면	except-area
4167034000	경기도	여주시	능서면	except-area
4167035000	경기도	여주시	대신면	except-area
4167036000	경기도	여주시	북내면	except-area
4167037000	경기도	여주시	강천면	except-area
4167038000	경기도	여주시	산북면	except-area
4167010100	경기도	여주시	여흥동	except-area
4167010300	경기도	여주시	중앙동	except-area
4167012000	경기도	여주시	오학동	except-area
4180025000	경기도	연천군	연천읍	except-area
4180025300	경기도	연천군	전곡읍	except-area
4180031000	경기도	연천군	군남면	except-area
4180032000	경기도	연천군	청산면	except-area
4180033000	경기도	연천군	백학면	except-area
4180034000	경기도	연천군	미산면	except-area
4180035000	경기도	연천군	왕징면	except-area
4180036000	경기도	연천군	신서면	except-area
4180037000	경기도	연천군	중면	except-area
4180038000	경기도	연천군	장남면	except-area
4182025000	경기도	가평군	가평읍	except-area
4182031000	경기도	가평군	설악면	except-area
4182032500	경기도	가평군	청평면	except-area
4182033000	경기도	가평군	상면	except-area
4182034500	경기도	가평군	조종면	except-area
4182035000	경기도	가평군	북면	except-area
4183025000	경기도	양평군	양평읍	except-area
4183031000	경기도	양평군	강상면	except-area
4183032000	경기도	양평군	강하면	except-area
4183033000	경기도	양평군	양서면	except-area
4183034000	경기도	양평군	옥천면	except-area
4183035000	경기도	양평군	서종면	except-area
4183036000	경기도	양평군	단월면	except-area
4183037000	경기도	양평군	청운면	except-area
4183038000	경기도	양평군	양동면	except-area
4183039500	경기도	양평군	지평면	except-area
4183040000	경기도	양평군	용문면	except-area
4183041000	경기도	양평군	개군면	except-area
